id	hits	hits.normalized	diff.expr.cases	is.exception
ABZ2	1	0.07142857142857142	0	true
ARID3A	0	0.0	0	true
ZFC3H1	0	0.0	0	true
ARID3B	2	0.14285714285714285	0	true
FAH	0	0.0	0	true
CGRRF1	0	0.0	0	true
TBL1XR1	0	0.0	0	true
ILVBL	0	0.0	0	true
DNAJC30	0	0.0	0	true
RPL7L1	0	0.0	0	true
FAP	0	0.0	0	true
FAS	0	0.0	0	true
Shroom1	0	0.0	0	true
ELMO1	0	0.0	0	true
TGFBI	1	0.07142857142857142	0	true
FAU	0	0.0	0	true
PMP22	0	0.0	0	true
STAM2	0	0.0	0	true
RGS19	1	0.07142857142857142	0	true
RGS18	0	0.0	0	true
At3g49660	0	0.0	0	true
RGS14	0	0.0	0	true
RGS17	0	0.0	0	true
RGS16	0	0.0	0	true
ARID4A	0	0.0	0	true
ARID4B	3	0.21428571428571427	0	true
KIAA2026	0	0.0	0	true
CIB1	1	0.07142857142857142	0	true
STRN3	0	0.0	0	true
FBL	1	0.07142857142857142	0	true
STRN4	0	0.0	0	true
TMEM123	0	0.0	0	true
PTTG1	0	0.0	0	true
KIAA2018	0	0.0	0	true
CLASP1	1	0.07142857142857142	0	true
RGS20	0	0.0	0	true
CLASP2	0	0.0	0	true
ZC3H10	0	0.0	0	true
IGKV2-40	0	0.0	0	true
ATP6V0C	0	0.0	0	true
Syt2	1	0.07142857142857142	0	true
PAM18	0	0.0	0	true
PAM16	0	0.0	0	true
DNAJC13	0	0.0	0	true
CTPS2	0	0.0	0	true
DNAJC14	1	0.07142857142857142	0	true
SDCBP	0	0.0	0	true
UPK3A	0	0.0	0	true
DNAJC19	0	0.0	0	true
DLG1	0	0.0	0	true
DLG2	0	0.0	0	true
DLG3	0	0.0	0	true
DLG4	0	0.0	0	true
DLG5	0	0.0	0	true
MDFIC	0	0.0	0	true
GDNF	0	0.0	0	true
DNAJC10	0	0.0	0	true
CHMP7	1	0.07142857142857142	0	true
CHMP5	0	0.0	0	true
CHMP6	0	0.0	0	true
PDE9A	0	0.0	0	true
SH3KBP1	0	0.0	0	true
SEL1L3	1	0.07142857142857142	0	true
EcR	0	0.0	0	true
TMEM104	0	0.0	0	true
PODXL	0	0.0	0	true
SOHLH2	0	0.0	0	true
POGZ	1	0.07142857142857142	0	true
SIRPA	0	0.0	0	true
ZC3H18	0	0.0	0	true
ZC3H14	0	0.0	0	true
Ppid	0	0.0	0	true
ATP6V1F	0	0.0	0	true
ATP6V1H	0	0.0	0	true
HSPA9	2	0.14285714285714285	0	true
XLMO1	0	0.0	0	true
Vdr	0	0.0	0	true
HSPA6	1	0.07142857142857142	0	true
HSPA5	0	0.0	0	true
HSPA8	2	0.14285714285714285	0	true
HSPA2	1	0.07142857142857142	0	true
NFKBIZ	0	0.0	0	true
DTNBP1	0	0.0	0	true
HSPA4	2	0.14285714285714285	0	true
BFAR	0	0.0	0	true
Epn1	0	0.0	0	true
UPK1A	0	0.0	0	true
NFKBIB	0	0.0	0	true
NFKBIA	1	0.07142857142857142	0	true
FES	0	0.0	0	true
MEIS2	0	0.0	0	true
FER	0	0.0	0	true
MEIS1	1	0.07142857142857142	0	true
SGS1	0	0.0	0	true
ALDH18A1	0	0.0	0	true
NFKBIE	1	0.07142857142857142	0	true
NID1	0	0.0	0	true
HSPB7	0	0.0	0	true
HSPB8	0	0.0	0	true
HSPB3	0	0.0	0	true
HSPB2	0	0.0	0	true
NID2	0	0.0	0	true
ELAVL1	0	0.0	0	true
ELAVL2	0	0.0	0	true
HSPB1	0	0.0	0	true
ELAVL3	0	0.0	0	true
ELAVL4	0	0.0	0	true
UPK1B	0	0.0	0	true
NRIP1	1	0.07142857142857142	0	true
HIST1H1E	1	0.07142857142857142	0	true
PDE4A	2	0.14285714285714285	0	true
ZC3H7A	0	0.0	0	true
HIST1H1A	0	0.0	0	true
HIST1H1B	0	0.0	0	true
MYCL1	0	0.0	0	true
FGA	0	0.0	0	true
HIST1H1C	0	0.0	0	true
FGB	0	0.0	0	true
WTAP	0	0.0	0	true
FGG	0	0.0	0	true
SGTA	0	0.0	0	true
POLQ	0	0.0	0	true
PDE4D	0	0.0	0	true
SGTB	0	0.0	0	true
ARID1A	0	0.0	0	true
ARID1B	0	0.0	0	true
DLK1	0	0.0	0	true
DLK2	0	0.0	0	true
FGR	0	0.0	0	true
POMC	0	0.0	0	true
LTBR	0	0.0	0	true
PALLD	0	0.0	0	true
LMX1B	0	0.0	0	true
LMX1A	0	0.0	0	true
RGS10	0	0.0	0	true
VDAC3	0	0.0	0	true
VDAC2	0	0.0	0	true
RGS12	0	0.0	0	true
VDAC1	2	0.14285714285714285	0	true
POLDIP2	0	0.0	0	true
POLDIP3	0	0.0	0	true
WIZ	2	0.14285714285714285	0	true
DBF4B	0	0.0	0	true
HSPD1	1	0.07142857142857142	0	true
SH3YL1	0	0.0	0	true
NADSYN1	0	0.0	0	true
ACAN	0	0.0	0	true
Efs	0	0.0	0	true
Add1	0	0.0	0	true
POLB	1	0.07142857142857142	0	true
POLE	0	0.0	0	true
ALDH2	0	0.0	0	true
POLK	0	0.0	0	true
Vhl	0	0.0	0	true
PDE6D	0	0.0	0	true
POLM	0	0.0	0	true
POLL	1	0.07142857142857142	0	true
GUSB	0	0.0	0	true
POLI	0	0.0	0	true
POLH	0	0.0	0	true
FIE	0	0.0	0	true
ATE1	0	0.0	0	true
FRS3	0	0.0	0	true
FRS2	0	0.0	0	true
Vim	0	0.0	0	true
FAR1	0	0.0	0	true
POP1	0	0.0	0	true
ATF2	0	0.0	0	true
Myl12b	0	0.0	0	true
ATF3	0	0.0	0	true
ATF1	0	0.0	0	true
Lactb	2	0.14285714285714285	0	true
TESK1	0	0.0	0	true
PON2	0	0.0	0	true
ATP5A1	0	0.0	0	true
TESK2	0	0.0	0	true
LCAT	0	0.0	0	true
DLL1	0	0.0	0	true
ACCS	0	0.0	0	true
CD2AP	0	0.0	0	true
SPOCK3	0	0.0	0	true
SPOCK2	0	0.0	0	true
SAMD3	0	0.0	0	true
ATG3	0	0.0	0	true
F11r	0	0.0	0	true
VANGL1	0	0.0	0	true
QARS	0	0.0	0	true
FASN	0	0.0	0	true
FAT1	0	0.0	0	true
F13B	0	0.0	0	true
ATF6	0	0.0	0	true
ATF7	0	0.0	0	true
ATF4	0	0.0	0	true
ATF5	0	0.0	0	true
POP7	0	0.0	0	true
FLG	0	0.0	0	true
CDCA2	0	0.0	0	true
CDCA3	0	0.0	0	true
CDCA4	0	0.0	0	true
SFRS17A	0	0.0	0	true
CDCA5	0	0.0	0	true
POP5	0	0.0	0	true
POP4	0	0.0	0	true
CDCA7	1	0.07142857142857142	0	true
CDCA8	3	0.21428571428571427	0	true
PDGFC	0	0.0	0	true
GATA6	0	0.0	0	true
PDGFB	0	0.0	0	true
ATP5C1	0	0.0	0	true
PDGFA	0	0.0	0	true
GATA5	0	0.0	0	true
GATA4	0	0.0	0	true
F11R	0	0.0	0	true
GATA3	0	0.0	0	true
GATA2	0	0.0	0	true
CIAO1	0	0.0	0	true
GATA1	10	0.7142857142857143	0	true
EPB41L1	1	0.07142857142857142	0	true
Dnmt3a	0	0.0	0	true
EPB41L2	1	0.07142857142857142	0	true
EPB41L3	0	0.0	0	true
PIP5K1A	0	0.0	0	true
PIP5K1B	0	0.0	0	true
PIP5K1C	0	0.0	0	true
ATG7	1	0.07142857142857142	0	true
ATG5	0	0.0	0	true
FUCA1	0	0.0	0	true
Ecsit	0	0.0	0	true
SPHK2	0	0.0	0	true
SPHK1	0	0.0	0	true
FN1	3	0.21428571428571427	0	true
EPS15L1	1	0.07142857142857142	0	true
MAGOHB	0	0.0	0	true
SLC7A5	0	0.0	0	true
CRLF1	0	0.0	0	true
SLC7A7	0	0.0	0	true
SLC7A8	0	0.0	0	true
Ldha	0	0.0	0	true
BHLHE40	0	0.0	0	true
BHLHE41	0	0.0	0	true
PI4KB	0	0.0	0	true
Stat3	0	0.0	0	true
PI4KA	0	0.0	0	true
Stat2	0	0.0	0	true
Stat1	0	0.0	0	true
LIMS1	2	0.14285714285714285	0	true
POT1	0	0.0	0	true
LIMS2	0	0.0	0	true
NUP62CL	0	0.0	0	true
ACHE	0	0.0	0	true
ELOF1	0	0.0	0	true
NOC4L	0	0.0	0	true
HOXC13	0	0.0	0	true
HOXC11	0	0.0	0	true
ATIC	0	0.0	0	true
Pick1	0	0.0	0	true
TCP11L1	0	0.0	0	true
Serpina3k	0	0.0	0	true
FOS	0	0.0	0	true
CNPY2	0	0.0	0	true
NOC3L	0	0.0	0	true
LDOC1	1	0.07142857142857142	0	true
WTIP	0	0.0	0	true
RABIF	0	0.0	0	true
SLMAP	0	0.0	0	true
CINP	0	0.0	0	true
FRYL	0	0.0	0	true
Ikbkb	0	0.0	0	true
XRCC6BP1	0	0.0	0	true
LIN37	0	0.0	0	true
ATL2	0	0.0	0	true
MTMR15	0	0.0	0	true
NOC2L	1	0.07142857142857142	0	true
Ikbkg	0	0.0	0	true
SMPD4	0	0.0	0	true
WRN	1	0.07142857142857142	0	true
NINL	1	0.07142857142857142	0	true
P4HTM	0	0.0	0	true
Rab34	0	0.0	0	true
CORO2A	0	0.0	0	true
Rab38	0	0.0	0	true
EIF1AX	0	0.0	0	true
CDC25A	1	0.07142857142857142	0	true
GOLM1	0	0.0	0	true
CORO2B	0	0.0	0	true
Ilf2	0	0.0	0	true
CDC25B	0	0.0	0	true
CDC25C	0	0.0	0	true
ATXN2L	0	0.0	0	true
WT1	1	0.07142857142857142	0	true
POX1	0	0.0	0	true
Nptxr	0	0.0	0	true
IL6ST	0	0.0	0	true
FRK	0	0.0	0	true
Socs1	0	0.0	0	true
NIP7	0	0.0	0	true
DLST	1	0.07142857142857142	0	true
PLOD3	4	0.2857142857142857	0	true
Pmpca	0	0.0	0	true
ATN1	0	0.0	0	true
PLOD2	0	0.0	0	true
Socs6	0	0.0	0	true
RCHY1	1	0.07142857142857142	0	true
HSP90B1	0	0.0	0	true
EIF1AD	0	0.0	0	true
KIAA1967	1	0.07142857142857142	0	true
CEP250	0	0.0	0	true
MFN2	0	0.0	0	true
ADORA1	0	0.0	0	true
CIR1	0	0.0	0	true
CISH	0	0.0	0	true
BNIP3L	0	0.0	0	true
FST	0	0.0	0	true
NDC80	0	0.0	0	true
Rab3b	0	0.0	0	true
ACLY	1	0.07142857142857142	0	true
Hist2h2ab	0	0.0	0	true
NIT1	0	0.0	0	true
Nptx1	0	0.0	0	true
DMXL2	0	0.0	0	true
LCN2	0	0.0	0	true
LCN1	0	0.0	0	true
wee1B	0	0.0	0	true
FTL	0	0.0	0	true
SLC27A4	0	0.0	0	true
NIT2	0	0.0	0	true
SLC27A6	1	0.07142857142857142	0	true
COL17A1	0	0.0	0	true
ATP8	0	0.0	0	true
ATP6	0	0.0	0	true
EIF4EBP1	0	0.0	0	true
LIN7B	0	0.0	0	true
LIN7A	0	0.0	0	true
CORO1A	0	0.0	0	true
LIN7C	0	0.0	0	true
CYP2C19	0	0.0	0	true
CORO1C	0	0.0	0	true
CHAF1A	0	0.0	0	true
Rab2b	0	0.0	0	true
CHAF1B	0	0.0	0	true
EIF4EBP2	0	0.0	0	true
EIF4EBP3	0	0.0	0	true
RPL21P97	0	0.0	0	true
CIT2	0	0.0	0	true
SYBU	0	0.0	0	true
EIF5B	0	0.0	0	true
FUS	0	0.0	0	true
EIF5A	0	0.0	0	true
Atp5f1	1	0.07142857142857142	0	true
APAF1	0	0.0	0	true
CDC5L	0	0.0	0	true
FUZ	0	0.0	0	true
LCP1	0	0.0	0	true
TMBIM4	0	0.0	0	true
RN7SK	0	0.0	0	true
SYF2	1	0.07142857142857142	0	true
LCOR	0	0.0	0	true
LCP2	0	0.0	0	true
TMBIM6	0	0.0	0	true
CD247	0	0.0	0	true
CD244	0	0.0	0	true
DLX1	0	0.0	0	true
DLX2	0	0.0	0	true
EIF4B	0	0.0	0	true
MCFD2	0	0.0	0	true
SHC3	0	0.0	0	true
SHC1	0	0.0	0	true
DLX5	0	0.0	0	true
SHC2	0	0.0	0	true
GEA1	1	0.07142857142857142	0	true
CDC73	0	0.0	0	true
YJL118W	1	0.07142857142857142	0	true
ACP5	0	0.0	0	true
ACP6	0	0.0	0	true
EIF4H	0	0.0	0	true
EIF4E	0	0.0	0	true
ACP1	0	0.0	0	true
NTRK2	0	0.0	0	true
EIF3A	1	0.07142857142857142	0	true
NTRK3	0	0.0	0	true
MARCKSL1	0	0.0	0	true
REC8	1	0.07142857142857142	0	true
NTRK1	2	0.14285714285714285	0	true
GADD45GIP1	0	0.0	0	true
Rab14	0	0.0	0	true
Rab13	0	0.0	0	true
ATRX	0	0.0	0	true
NFKBIL2	0	0.0	0	true
NFKBIL1	0	0.0	0	true
MID1IP1	0	0.0	0	true
SYT17	0	0.0	0	true
Rab17	0	0.0	0	true
SYT16	0	0.0	0	true
CIRBP	0	0.0	0	true
HDGFRP2	0	0.0	0	true
SYT14	0	0.0	0	true
CDC40	0	0.0	0	true
CDC42	2	0.14285714285714285	0	true
TSPAN17	0	0.0	0	true
EHBP1	0	0.0	0	true
CDC34	1	0.07142857142857142	0	true
MCM3AP	0	0.0	0	true
EIF3L	0	0.0	0	true
ATXN10	0	0.0	0	true
HAND1	0	0.0	0	true
KCTD10	1	0.07142857142857142	0	true
SYT13	0	0.0	0	true
CDC37	0	0.0	0	true
KCTD11	0	0.0	0	true
EIF3M	0	0.0	0	true
SYT11	0	0.0	0	true
EIF3J	0	0.0	0	true
HAND2	0	0.0	0	true
EIF3K	0	0.0	0	true
CDC39	0	0.0	0	true
Rhobtb1	0	0.0	0	true
EIF3H	0	0.0	0	true
EIF3I	0	0.0	0	true
KCTD15	0	0.0	0	true
EIF3F	0	0.0	0	true
KCTD12	0	0.0	0	true
FXN	0	0.0	0	true
EIF3G	0	0.0	0	true
STUB1	2	0.14285714285714285	0	true
KCTD13	0	0.0	0	true
CD226	0	0.0	0	true
EIF3D	0	0.0	0	true
EIF3E	0	0.0	0	true
PIK3AP1	0	0.0	0	true
EIF3B	0	0.0	0	true
EIF3C	0	0.0	0	true
KCTD17	1	0.07142857142857142	0	true
PRPS2	0	0.0	0	true
MGRN1	0	0.0	0	true
AKAP8L	0	0.0	0	true
PRPS1	0	0.0	0	true
PBXIP1	0	0.0	0	true
FYB	0	0.0	0	true
RLBP1	0	0.0	0	true
CDC45	1	0.07142857142857142	0	true
HHEX	0	0.0	0	true
FYN	1	0.07142857142857142	0	true
ATP6V1E1	0	0.0	0	true
CIZ1	0	0.0	0	true
BSDC1	0	0.0	0	true
PPA1	1	0.07142857142857142	0	true
CDC20	0	0.0	0	true
CDC16	0	0.0	0	true
CD209	0	0.0	0	true
EIF1B	0	0.0	0	true
CD200	0	0.0	0	true
TAGLN	0	0.0	0	true
IL27RA	0	0.0	0	true
ACTB	0	0.0	0	true
CDC23	0	0.0	0	true
Vapa	0	0.0	0	true
Vapb	0	0.0	0	true
CDC26	0	0.0	0	true
CSNK1D	0	0.0	0	true
CDC27	0	0.0	0	true
FSD1	0	0.0	0	true
STAT5B	0	0.0	0	true
RAB27A	0	0.0	0	true
PPBP	0	0.0	0	true
RAB27B	0	0.0	0	true
CSNK1E	2	0.14285714285714285	0	true
IFFO1	0	0.0	0	true
AIMP2	0	0.0	0	true
Mtap7d1	0	0.0	0	true
AIMP1	0	0.0	0	true
CSNK2B	1	0.07142857142857142	0	true
ATP6V1B1	0	0.0	0	true
Nkiras1	0	0.0	0	true
LPAR2	0	0.0	0	true
PPAN	0	0.0	0	true
WFDC2	0	0.0	0	true
GEFT	0	0.0	0	true
WFDC5	0	0.0	0	true
EPC1	0	0.0	0	true
EPC2	0	0.0	0	true
STAT5A	1	0.07142857142857142	0	true
IL11	0	0.0	0	true
Slc7a7	0	0.0	0	true
IL10	0	0.0	0	true
IL16	0	0.0	0	true
FSHB	0	0.0	0	true
VEGFC	0	0.0	0	true
IL18	0	0.0	0	true
SYN3	0	0.0	0	true
SYN2	1	0.07142857142857142	0	true
VEGFA	0	0.0	0	true
Rab6b	0	0.0	0	true
SYN1	0	0.0	0	true
VEGFB	0	0.0	0	true
IL1A	0	0.0	0	true
IL1B	1	0.07142857142857142	0	true
CFHR1	0	0.0	0	true
KITLG	0	0.0	0	true
CFHR3	0	0.0	0	true
DMC1	0	0.0	0	true
CFHR5	0	0.0	0	true
FSHR	0	0.0	0	true
CFHR4	0	0.0	0	true
PABPC4	1	0.07142857142857142	0	true
PABPC1	0	0.0	0	true
SYNC	0	0.0	0	true
FBF1	0	0.0	0	true
ACY1	0	0.0	0	true
IGSF21	0	0.0	0	true
KALRN	0	0.0	0	true
Ncoa3	0	0.0	0	true
Ncoa2	0	0.0	0	true
Cript	0	0.0	0	true
Esrrg	0	0.0	0	true
NFIL3	0	0.0	0	true
YGL262W	0	0.0	0	true
ZNF585B	0	0.0	0	true
ATP6V1G1	0	0.0	0	true
ATP6V1G2	0	0.0	0	true
PBRM1	0	0.0	0	true
Uqcrc2	1	0.07142857142857142	0	true
Uqcrc1	0	0.0	0	true
GAK	0	0.0	0	true
GAN	0	0.0	0	true
HNRNPA2B1	0	0.0	0	true
AGGF1	0	0.0	0	true
PNPLA2	0	0.0	0	true
IL22	0	0.0	0	true
SYNM	0	0.0	0	true
IL21	0	0.0	0	true
Nedd4	0	0.0	0	true
IL25	0	0.0	0	true
NUDT3	0	0.0	0	true
NUDT1	0	0.0	0	true
RAB22A	0	0.0	0	true
SH3RF2	1	0.07142857142857142	0	true
SH3RF1	0	0.0	0	true
NUDT5	0	0.0	0	true
AKAP13	2	0.14285714285714285	0	true
Sip1	0	0.0	0	true
AKAP14	0	0.0	0	true
AKAP11	1	0.07142857142857142	0	true
AKAP12	1	0.07142857142857142	0	true
SPTAN1	0	0.0	0	true
AKAP10	0	0.0	0	true
TFAP2B	0	0.0	0	true
TFAP2C	0	0.0	0	true
UBE2H	0	0.0	0	true
UBE2I	11	0.7857142857142857	0	true
IL4R	0	0.0	0	true
Hnrpm	0	0.0	0	true
UBE2C	0	0.0	0	true
GCA	0	0.0	0	true
UBE2F	0	0.0	0	true
TJAP1	0	0.0	0	true
UBE2A	0	0.0	0	true
UBE2B	1	0.07142857142857142	0	true
GCG	0	0.0	0	true
VCAM1	0	0.0	0	true
GCK	0	0.0	0	true
UBE2W	0	0.0	0	true
PPIA	0	0.0	0	true
SCNN1G	0	0.0	0	true
SHQ1	0	0.0	0	true
UBE2Z	0	0.0	0	true
UBE2S	0	0.0	0	true
UBE2T	0	0.0	0	true
UBE2U	1	0.07142857142857142	0	true
Fas	0	0.0	0	true
SCNN1B	0	0.0	0	true
PPIG	0	0.0	0	true
UBE2O	0	0.0	0	true
RPP21	0	0.0	0	true
PPIF	0	0.0	0	true
PPIH	0	0.0	0	true
UBE2K	0	0.0	0	true
PPIB	0	0.0	0	true
RPP25	0	0.0	0	true
UBE2M	1	0.07142857142857142	0	true
PPIE	0	0.0	0	true
TFAP2A	0	0.0	0	true
PPID	0	0.0	0	true
UBE2N	6	0.42857142857142855	0	true
RELA	2	0.14285714285714285	0	true
GDA	0	0.0	0	true
ZFAND5	0	0.0	0	true
ZFAND6	0	0.0	0	true
SCNN1A	0	0.0	0	true
UBE3A	0	0.0	0	true
UBE3C	0	0.0	0	true
RELB	0	0.0	0	true
REM1	0	0.0	0	true
RELN	0	0.0	0	true
Rad23a	0	0.0	0	true
Rad23b	0	0.0	0	true
RPP14	0	0.0	0	true
RUNX1T1	0	0.0	0	true
TGIF2	0	0.0	0	true
TGIF1	0	0.0	0	true
SYT4	0	0.0	0	true
SYT3	0	0.0	0	true
POU3F1	0	0.0	0	true
SYT2	0	0.0	0	true
RPP40	0	0.0	0	true
SYT1	0	0.0	0	true
POU3F2	0	0.0	0	true
SYT9	0	0.0	0	true
POU3F3	0	0.0	0	true
SYT8	0	0.0	0	true
POU3F4	0	0.0	0	true
C8orf33	0	0.0	0	true
SYT7	0	0.0	0	true
GEM	0	0.0	0	true
MXD1	0	0.0	0	true
MAP7D1	0	0.0	0	true
HHT2	0	0.0	0	true
HHT1	0	0.0	0	true
MXD3	2	0.14285714285714285	0	true
MXD4	0	0.0	0	true
FBN1	0	0.0	0	true
IL7R	0	0.0	0	true
FBN2	0	0.0	0	true
SRP19	0	0.0	0	true
Fbxo24	0	0.0	0	true
CACNA1A	0	0.0	0	true
Ruvbl1	0	0.0	0	true
RPP30	1	0.07142857142857142	0	true
CACNA1C	0	0.0	0	true
CACNA1B	0	0.0	0	true
CACNA1E	0	0.0	0	true
SRP14	0	0.0	0	true
HIGD1B	0	0.0	0	true
HOXB13	0	0.0	0	true
CACNA1F	0	0.0	0	true
CACNA1H	0	0.0	0	true
alien	0	0.0	0	true
TMEM222	0	0.0	0	true
CACNA1S	0	0.0	0	true
IL6R	0	0.0	0	true
RPP38	0	0.0	0	true
ARFGEF2	1	0.07142857142857142	0	true
Fbxo32	0	0.0	0	true
ARFGEF1	1	0.07142857142857142	0	true
Fbxo34	0	0.0	0	true
SGOL1	0	0.0	0	true
EPN1	0	0.0	0	true
ADA2	0	0.0	0	true
Dnm1	0	0.0	0	true
EPN2	0	0.0	0	true
GH1	0	0.0	0	true
Dnm2	0	0.0	0	true
Dnm3	0	0.0	0	true
TMEM214	0	0.0	0	true
DPPA4	0	0.0	0	true
TMEM216	0	0.0	0	true
RER1	0	0.0	0	true
DPPA2	3	0.21428571428571427	0	true
IL9R	0	0.0	0	true
MS4A3	0	0.0	0	true
FBP1	0	0.0	0	true
CUEDC1	0	0.0	0	true
CUEDC2	0	0.0	0	true
FBP2	0	0.0	0	true
MS4A2	0	0.0	0	true
MS4A1	0	0.0	0	true
Ywhaq	0	0.0	0	true
RAP1GDS1	1	0.07142857142857142	0	true
C8orf41	0	0.0	0	true
DHRS7B	0	0.0	0	true
ADAR	0	0.0	0	true
PHTF1	0	0.0	0	true
Ywhae	1	0.07142857142857142	0	true
GHR	0	0.0	0	true
Ywhag	0	0.0	0	true
C8orf48	0	0.0	0	true
TMEM203	0	0.0	0	true
MKNK1	0	0.0	0	true
MKNK2	0	0.0	0	true
DACT1	0	0.0	0	true
TAH18	0	0.0	0	true
ATF7IP	1	0.07142857142857142	0	true
Aven	0	0.0	0	true
GIF	0	0.0	0	true
C10orf10	0	0.0	0	true
SSRP1	0	0.0	0	true
EPOR	0	0.0	0	true
Wee1	0	0.0	0	true
SNTB1	0	0.0	0	true
REST	0	0.0	0	true
SETBP1	0	0.0	0	true
SUGT1	0	0.0	0	true
KRAS	0	0.0	0	true
TRIB3	1	0.07142857142857142	0	true
SNTB2	0	0.0	0	true
Ywhaz	0	0.0	0	true
TRIB1	0	0.0	0	true
RERE	0	0.0	0	true
LDB2	0	0.0	0	true
LDB1	0	0.0	0	true
Wiz	1	0.07142857142857142	0	true
LDB3	0	0.0	0	true
ADD2	0	0.0	0	true
ADD1	0	0.0	0	true
SGOL2	0	0.0	0	true
GET4	0	0.0	0	true
SNTA1	0	0.0	0	true
AP1S1	4	0.2857142857142857	0	true
EPR1	0	0.0	0	true
REV1	0	0.0	0	true
SCRIB	0	0.0	0	true
GTPBP3	0	0.0	0	true
GTPBP4	0	0.0	0	true
TOLLIP	1	0.07142857142857142	0	true
GLA	0	0.0	0	true
PCDHB5	0	0.0	0	true
HERC2P2	0	0.0	0	true
ARPC5L	0	0.0	0	true
GLS	0	0.0	0	true
PPOX	0	0.0	0	true
YBR284W	0	0.0	0	true
MXI1	0	0.0	0	true
C10orf12	2	0.14285714285714285	0	true
NEURL	0	0.0	0	true
C10orf18	0	0.0	0	true
TAF9B	0	0.0	0	true
DMPK	0	0.0	0	true
C10orf54	0	0.0	0	true
EPT1	0	0.0	0	true
TERF1	0	0.0	0	true
TERF2	0	0.0	0	true
FOSL2	0	0.0	0	true
FOSL1	0	0.0	0	true
SNAI2	0	0.0	0	true
SNAI3	0	0.0	0	true
MMS19	0	0.0	0	true
SNAI1	0	0.0	0	true
YFR035C	1	0.07142857142857142	0	true
ANAPC16	0	0.0	0	true
CTBP2	0	0.0	0	true
CTBP1	1	0.07142857142857142	0	true
XPA	0	0.0	0	true
XPC	0	0.0	0	true
EPRS	0	0.0	0	true
ANAPC10	0	0.0	0	true
ANAPC11	0	0.0	0	true
EPS8	0	0.0	0	true
ADH5	0	0.0	0	true
CDK5RAP2	0	0.0	0	true
HMOX1	0	0.0	0	true
TIMM17B	0	0.0	0	true
HMOX2	0	0.0	0	true
AP1S2	2	0.14285714285714285	0	true
CDK5RAP1	0	0.0	0	true
PCDHA4	3	0.21428571428571427	0	true
TIMM17A	0	0.0	0	true
PROM1	0	0.0	0	true
BARD1	0	0.0	0	true
CDK5RAP3	0	0.0	0	true
CSNK1A1	1	0.07142857142857142	0	true
SHPRH	0	0.0	0	true
SEC16B	0	0.0	0	true
SEC16A	0	0.0	0	true
APC11	0	0.0	0	true
GP5	0	0.0	0	true
NUTF2	0	0.0	0	true
SNU114	0	0.0	0	true
GP6	0	0.0	0	true
TAF6L	0	0.0	0	true
NCOR1	1	0.07142857142857142	0	true
NCOR2	0	0.0	0	true
ADI1	0	0.0	0	true
UBC36	0	0.0	0	true
PLEKHM1	0	0.0	0	true
UBC35	0	0.0	0	true
KLKB1	0	0.0	0	true
MGLL	0	0.0	0	true
GPI	0	0.0	0	true
ARPC1A	0	0.0	0	true
GMEB1	0	0.0	0	true
GMEB2	0	0.0	0	true
YTHDC1	0	0.0	0	true
YTHDC2	0	0.0	0	true
C10orf62	1	0.07142857142857142	0	true
ARPC1B	0	0.0	0	true
FAM82A2	0	0.0	0	true
AEBP2	0	0.0	0	true
LDHD	0	0.0	0	true
TAF5L	1	0.07142857142857142	0	true
LDHA	0	0.0	0	true
TIMP3	0	0.0	0	true
TIMP4	0	0.0	0	true
TIMP1	0	0.0	0	true
TIMP2	0	0.0	0	true
AP1M1	3	0.21428571428571427	0	true
TEAD1	0	0.0	0	true
IGHA2	0	0.0	0	true
TEAD2	0	0.0	0	true
TEAD3	0	0.0	0	true
AP1M2	3	0.21428571428571427	0	true
TEAD4	0	0.0	0	true
IGHA1	0	0.0	0	true
Sult1e1	0	0.0	0	true
YTHDF1	0	0.0	0	true
YTHDF2	1	0.07142857142857142	0	true
MGMT	1	0.07142857142857142	0	true
MAP1S	0	0.0	0	true
SYNJ2BP	0	0.0	0	true
MAP1A	0	0.0	0	true
MKLN1	0	0.0	0	true
CTSL1	0	0.0	0	true
PLEKHO1	0	0.0	0	true
SMOC2	0	0.0	0	true
MAP1B	0	0.0	0	true
NDUFA4L2	0	0.0	0	true
NUCB1	0	0.0	0	true
NUCB2	0	0.0	0	true
C10orf88	1	0.07142857142857142	0	true
C10orf82	0	0.0	0	true
GRL	0	0.0	0	true
ARPC3B	0	0.0	0	true
GRN	1	0.07142857142857142	0	true
SLC8A1	0	0.0	0	true
KRI1	0	0.0	0	true
TAF7L	0	0.0	0	true
GSC	0	0.0	0	true
OBFC1	0	0.0	0	true
LOC442227	0	0.0	0	true
GSN	0	0.0	0	true
TLE4	0	0.0	0	true
SNRPN	0	0.0	0	true
TLE3	0	0.0	0	true
Clip1	0	0.0	0	true
TLE2	0	0.0	0	true
RAB2A	0	0.0	0	true
SUPT16H	1	0.07142857142857142	0	true
PPIL3	0	0.0	0	true
YIPF2	0	0.0	0	true
RARS2	0	0.0	0	true
Clip2	0	0.0	0	true
TLE1	2	0.14285714285714285	0	true
YIPF3	0	0.0	0	true
GSR	0	0.0	0	true
Tada3	0	0.0	0	true
YIPF4	0	0.0	0	true
CEP110	0	0.0	0	true
YIPF6	0	0.0	0	true
VRK1	0	0.0	0	true
VRK2	1	0.07142857142857142	0	true
Grap2	0	0.0	0	true
VRK3	0	0.0	0	true
ILF2	0	0.0	0	true
