ID	# PATHWAYS CONTAINING	AVG. DIFF. EXP. CASES	DEGREE	IS EXCEPTION?
RADIL	0	0	10	false
SRPRB	0	0	8	false
EBPL	0	0	1	false
Efna1	0	0	1	false
CRISP3	0	0	1	false
PSP1	0	0	1	false
ARHGAP18	0	0	1	false
ARHGAP17	0	0	14	false
AGER	0	0	1	false
CSF2RA	0	0	3	false
CSF2RB	0	0	11	false
ARHGAP15	0	0	2	false
ARHGAP23	0	0	3	false
ARHGAP21	0	0	1	false
PDZD3	0	0	3	false
C14orf135	0	0	1	false
PDZD2	0	0	3	false
MAN2A2	0	0	5	false
MARK1	0	0	4	false
MARK4	0	0	15	false
MARK3	0	0	19	false
MARK2	0	0	28	false
PSPH	0	0	3	false
C14orf139	0	0	4	false
Mkl1	0	0	1	false
Mkl2	0	0	1	false
NAP1L4	0	0	8	false
OPRM1	0	0	5	false
NAP1L2	0	0	1	false
NAP1L1	0	0	2	false
NAP1L5	0	0	9	false
Etv6	0	0	1	false
Srcin1	0	0	1	false
JMY	0	0	1	false
ITGB1BP1	0	0	6	false
PIKFYVE	0	0	2	false
C10orf119	0	0	4	false
ITGB1BP3	0	0	2	false
C10orf118	0	0	1	false
Rasa1	0	0	1	false
NCAM1	0	0	4	false
NCALD	0	0	2	false
MTIF2	0	0	1	false
OPRL1	0	0	1	false
DPP1	0	0	1	false
DPP3	0	0	1	false
DPP4	0	0	1	false
ERBB4	0	0	24	false
MLANA	0	0	3	false
ERBB2	0	0	34	false
BDKRB1	0	0	1	false
ERBB3	0	0	26	false
MAN2C1	0	0	1	false
BDKRB2	0	0	2	false
MADCAM1	0	0	1	false
Rasd2	0	0	8	false
LGI1	0	0	2	false
PTGIR	0	0	1	false
RWDD1	0	0	3	false
OPRK1	0	0	2	false
KCTD3	0	0	3	false
KCTD4	0	0	1	false
SHCBP1	0	0	5	false
KCTD5	0	0	4	false
KCTD6	0	0	1	false
SGPP1	0	0	1	false
FMNL2	0	0	1	false
C14orf102	0	0	1	false
FMNL3	0	0	1	false
FMNL1	0	0	4	false
Axin1	0	0	6	false
Ina	0	0	1	false
SSBP1	0	0	1	false
SSBP2	0	0	5	false
SSBP3	0	0	7	false
SSBP4	0	0	5	false
C14orf106	0	0	1	false
Mapk1	0	0	3	false
LRIG1	0	0	7	false
HEXIM2	0	0	2	false
CASP8AP2	0	0	7	false
NIPSNAP3A	0	0	4	false
HEXIM1	0	0	8	false
FNBP4	0	0	4	false
FNBP1	0	0	13	false
LOC613037	0	0	3	false
ANKFY1	0	0	6	false
Eps15l1	0	0	6	false
BTBD12	0	0	24	false
LNPEP	0	0	3	false
BTBD10	0	0	1	false
MTHFD2	0	0	2	false
SPINT2	0	0	1	false
FEZ1	7	1,00	40	false
SPINT1	0	0	1	false
FEZ2	0	0	16	false
ZC3H11A	0	0	1	false
MTHFD1	0	0	3	false
CIAPIN1	0	0	2	false
GAGE5	0	0	1	false
OPTN	0	0	5	false
Erbb2	0	0	1	false
IFT172	0	0	2	false
EWSR1	0	0	129	false
TOB2	0	0	1	false
TOB1	0	0	14	false
KIAA0240	0	0	1	false
DPYSL2	0	0	5	false
PRPSAP1	0	0	10	false
DPYSL4	0	0	1	false
SNX27	0	0	2	false
Pdzk1	0	0	1	false
CREBBP	0	0	137	false
TOE1	0	0	7	false
JAG1	0	0	4	false
SAP30BP	0	0	3	false
JAG2	0	0	4	false
TEX10	0	0	3	false
Wdr61	0	0	3	false
TEX11	0	0	23	false
PBX3	0	0	4	false
PBX2	0	0	1	false
PBX1	20	1,00	14	false
Stat5b	0	0	1	false
PLSCR1	20	1,00	68	false
PLSCR4	0	0	4	false
PLSCR3	0	0	3	false
KIAA1598	0	0	1	false
CHST1	0	0	1	false
LGMN	0	0	1	false
MRVI1	0	0	2	false
NANOG	0	0	3	false
HLA-DRB3	0	0	1	false
NMT1	0	0	4	false
HLA-DRB1	0	0	2	false
MEPCE	0	0	165	false
ITSN1	0	0	17	false
NCAPG2	0	0	1	false
ITSN2	0	0	9	false
TEX28	0	0	1	false
Stat5a	0	0	1	false
DEDD2	0	0	9	false
SLA2	0	0	5	false
ZC3H12A	1	1,00	2	false
JUB	0	0	5	false
LOH12CR1	0	0	1	false
NKX3-1	0	0	3	false
PSY3	0	0	1	false
LOC147791	0	0	1	false
LTA4H	0	0	5	false
NKX3-2	0	0	6	false
DUSP5	0	0	1	false
DUSP6	0	0	5	false
DUSP3	0	0	3	false
JUN	0	0	107	false
DUSP4	16	1,00	4	false
DUSP1	0	0	9	false
JUP	0	0	35	false
RING1	0	0	27	false
DUSP2	0	0	1	false
DCBLD2	0	0	1	false
AGO4	0	0	1	false
PAFAH1B1	0	0	14	false
CCDC7	0	0	2	false
CCDC6	0	0	2	false
AGO1	0	0	1	false
Itk	0	0	2	false
PAFAH1B3	0	0	30	false
pin1b	0	0	1	false
PAFAH1B2	0	0	11	false
SLBP	0	0	2	false
IL18BP	0	0	1	false
ZC3HAV1	0	0	1	false
FAM113A	0	0	3	false
ECHS1	0	0	4	false
KIAA0284	0	0	1	false
CASP14	0	0	8	false
PPP2R4	0	0	6	false
CASP12	0	0	2	false
CASP10	0	0	30	false
AP4S1	0	0	1	false
ATAD2	0	0	1	false
ATAD1	0	0	2	false
RIC1	0	0	1	false
IFT140	0	0	1	false
C10orf2	0	0	2	false
SNX22	0	0	1	false
KIR3DL2	0	0	1	false
SNX20	0	0	2	false
MYBBP1A	0	0	8	false
SNX17	0	0	6	false
APEX2	0	0	8	false
SNX15	0	0	1	false
AGPS	0	0	2	false
SHKBP1	0	0	3	false
APEX1	0	0	13	false
SDHAF2	0	0	4	false
NCAPD2	0	0	4	false
NCAPD3	0	0	1	false
PTPRCAP	0	0	2	false
Wdr13	0	0	1	false
SNX13	0	0	1	false
FAM115A	0	0	3	false
FGFR1OP2	0	0	11	false
AGR3	0	0	3	false
AGR2	0	0	5	false
JAK3	0	0	16	false
JAK1	0	0	40	false
JAK2	0	0	58	false
Atp1b1	0	0	1	false
CTNNBIP1	0	0	13	false
Tpm2	0	0	1	false
BFSP1	0	0	1	false
Usp8	0	0	5	false
SDCBP2	0	0	7	false
Ndufv1	0	0	1	false
Ndufv2	0	0	1	false
YGR130C	0	0	1	false
UQCRQ	0	0	1	false
RINT1	0	0	3	false
SRSF3	0	0	10	false
SRSF4	0	0	6	false
SRSF5	0	0	7	false
SRSF6	0	0	8	false
SRSF7	0	0	3	false
AGRP	0	0	1	false
SRSF9	0	0	9	false
ARL8B	0	0	2	false
AGRN	0	0	1	false
Il6st	0	0	3	false
SRSF1	0	0	29	false
SRSF2	0	0	10	false
URM1	0	0	2	false
Fgd6	0	0	1	false
LAPTM4A	0	0	1	false
SRBD1	0	0	2	false
JAM2	0	0	2	false
RG9MTD1	0	0	1	false
JAM3	0	0	3	false
Ppp3cc	0	0	2	false
PCYT2	0	0	1	false
PCA1	0	0	1	false
LY86	0	0	1	false
INADL	0	0	3	false
LOXHD1	0	0	1	false
SH3BP5L	0	0	2	false
Lhx9	0	0	2	false
Csnk1e	0	0	1	false
GRIA2	0	0	11	false
TRIM72	0	0	1	false
GRIA3	0	0	4	false
TRIM74	0	0	2	false
GRIA1	0	0	12	false
RNU2-1	0	0	2	false
UQCRB	0	0	2	false
RIF1	0	0	2	false
HLJ1	0	0	1	false
PKMYT1	0	0	2	false
EFEMP1	0	0	2	false
EFEMP2	0	0	28	false
UROD	0	0	1	false
LGTN	0	0	1	false
TRIM69	0	0	2	false
TOM1	0	0	4	false
Nfkb1	0	0	2	false
TRIM65	0	0	1	false
KIR3DX1	0	0	1	false
GRIA4	0	0	6	false
TRIM68	0	0	3	false
TRIM63	0	0	30	false
Smap1	0	0	1	false
EIF2AK2	0	0	21	false
TXNL1	0	0	2	false
TNFRSF19	0	0	4	false
EIF2AK4	0	0	1	false
EIF2AK3	0	0	5	false
pop-1	0	0	1	false
TNFRSF1A	0	0	49	false
TNFRSF1B	0	0	13	false
ARL4D	0	0	12	false
TNFRSF21	0	0	1	false
DBNDD2	0	0	1	false
KIAA1539	0	0	1	false
Su(fu)	0	0	1	false
ERBB2IP	0	0	22	false
SMCR7	0	0	3	false
ETF1	0	0	6	false
DCTPP1	0	0	3	false
SMCR8	0	0	1	false
TOP1	0	0	18	false
TRIM54	0	0	3	false
Tppp	0	0	1	false
ARL4A	0	0	1	false
TRIM55	0	0	6	false
TNFRSF25	0	0	5	false
TRIM56	0	0	1	false
Csnk1d	0	0	2	false
UFD1L	0	0	11	false
Ubr5	0	0	1	false
LY96	0	0	2	false
Ndufs2	0	0	1	false
Ndufs1	0	0	1	false
Ndufs4	0	0	1	false
Ndufs3	0	0	1	false
TNFRSF17	0	0	4	false
TRIM47	0	0	1	false
Ndufs5	0	0	1	false
TNFRSF18	0	0	3	false
Ndufs8	0	0	1	false
Ndufs7	0	0	1	false
TRIM43	0	0	6	false
IP6K2	0	0	1	false
TNFRSF14	0	0	13	false
IP6K1	0	0	2	false
TRIM46	0	0	4	false
TRIM41	0	0	7	false
GRID2	0	0	7	false
GZMB	0	0	2	false
GZMA	0	0	2	false
CABLES1	0	0	1	false
CABLES2	0	0	4	false
KIAA0232	0	0	3	false
Ubtf	0	0	1	false
KIAA0226	0	0	3	false
TXNIP	0	0	5	false
TRIM36	0	0	1	false
TRIM37	0	0	33	false
TRIM38	0	0	1	false
TRIM39	0	0	17	false
TRIM32	0	0	12	false
NTF2A	0	0	1	false
TRIM33	0	0	2	false
NTF2B	0	0	1	false
TRIM34	0	0	2	false
TRIM35	0	0	8	false
KAZ	0	0	1	false
KIR3DS1	0	0	1	false
Atp1a1	0	0	1	false
TRIM31	0	0	11	false
HLN2	0	0	1	false
PTEN	0	0	19	false
ETFA	0	0	3	false
AP4M1	0	0	3	false
TRIM29	0	0	32	false
TRIM25	0	0	19	false
UBQLN2	0	0	6	false
UBQLN1	0	0	30	false
TRIM26	0	0	5	false
TRIM27	0	0	40	false
TRIM28	0	0	41	false
ARL5A	0	0	4	false
TRIM21	0	0	13	false
TRIM22	0	0	3	false
TRIM23	0	0	24	false
UBQLN4	0	0	18	false
TRIM24	0	0	19	false
ARL11	0	0	1	false
C16orf74	0	0	2	false
ARL15	0	0	13	false
C16orf70	0	0	1	false
GIN1	0	0	1	false
ECH1	0	0	5	false
CNBP	0	0	27	false
MED13L	0	0	6	false
SLPI	20	1,00	2	false
TRIM15	0	0	8	false
TRIM17	0	0	7	false
RIN2	0	0	2	false
RIN3	0	0	3	false
ROPN1	0	0	1	false
TRIM11	0	0	3	false
TP53	18	0	298	false
RIN1	0	0	6	false
Cct6a	0	0	1	false
HM13	0	0	1	false
Cdc42bpb	0	0	2	false
MTHFSD	0	0	3	false
E2F1	0	0	52	false
E2F2	0	0	11	false
KDR	0	0	16	false
E2F3	0	0	13	false
E2F4	0	0	18	false
E2F5	0	0	5	false
RIM4	0	0	1	false
E2F6	0	0	14	false
RILP	0	0	1	false
E2F7	0	0	1	false
E2F8	0	0	2	false
GIP2	0	0	1	false
ERD10	0	0	1	false
C16orf59	0	0	2	false
PTK6	0	0	4	false
PTK2	0	0	65	false
C16orf53	0	0	3	false
TP73	0	0	59	false
KEL	0	0	1	false
CYTSA	0	0	2	false
Schip1	0	0	1	false
NDUFAF3	0	0	1	false
PTPLAD1	0	0	8	false
NDUFAF1	0	0	2	false
MON1B	0	0	1	false
TTBK1	0	0	4	false
TNFRSF6B	0	0	4	false
HLR1	0	0	1	false
ICAM3	0	0	3	false
C16orf48	0	0	12	false
ICAM5	0	0	2	false
IKZF1	0	0	25	false
Rps10	0	0	1	false
IKZF2	0	0	8	false
IKZF3	0	0	13	false
Calm1	0	0	1	false
ACTR3B	0	0	12	false
C16orf45	0	0	1	false
IKZF4	0	0	13	false
ICAM1	0	1,00	5	false
IKZF5	0	0	5	false
TTBK2	0	0	1	false
MED12L	0	0	1	false
ICAM2	0	0	3	false
SYNCRIP	0	0	23	false
DECR1	0	0	1	false
TP63	0	0	32	false
COX6C	0	0	2	false
CTTNBP2NL	0	0	16	false
TOX4	0	0	1	false
PTMA	0	0	8	false
ARHGEF4	0	0	4	false
ARHGEF5	0	0	1	false
ARHGEF2	0	0	9	false
ARHGEF3	0	0	2	false
SLU7	0	0	2	false
ARHGEF9	0	0	4	false
ARHGEF6	0	0	2	false
GIS1	0	0	1	false
ATPAF1	0	0	2	false
ARHGEF7	0	0	10	false
IL18R1	0	0	2	false
GIPR	0	0	1	false
HIBADH	0	0	2	false
ARHGEF1	0	0	11	false
GRIK5	0	0	7	false
GRIK2	0	0	10	false
GRIK3	0	0	4	false
KHK	0	0	10	false
ACTR1A	0	0	5	false
GRIK1	0	0	5	false
PPP3CA	0	0	11	false
SLT2	0	0	1	false
PPP3CB	0	0	2	false
PPP3CC	0	0	1	false
HLTF	0	0	9	false
UIMC1	0	0	38	false
ORMDL3	0	0	2	false
PHGDH	0	0	1	false
PCK1	0	0	1	false
LYAR	0	0	29	false
SPRYD3	0	0	1	false
SPRYD5	0	0	3	false
FAM5C	0	0	1	false
KIN	0	0	2	false
SGSM2	0	0	14	false
RIT2	0	0	5	false
KIT	0	0	34	false
RIT1	0	0	9	false
SEMG1	0	0	1	false
SGSM3	0	0	1	false
SEMG2	0	0	1	false
AHCY	0	0	3	false
COX5A	0	0	2	false
AP4E1	0	0	4	false
NRPD1b	0	0	1	false
NUP188	0	0	5	false
COX5B	0	0	2	false
HERPUD1	0	0	13	false
PCLO	0	0	3	false
PCM1	0	0	12	false
GIT2	0	0	5	false
GIT1	0	0	35	false
FBXW11	0	0	32	false
SPINK7	0	0	8	false
NUP170	0	0	1	false
TYROBP	0	0	5	false
GRIN1	0	0	6	false
SLFN11	0	0	1	false
POLE2	0	0	6	false
POLE3	0	0	6	false
POLE4	0	0	1	false
CNTN2	0	0	23	false
CNTN1	0	0	7	false
PCNA	0	0	74	false
CELSR1	0	0	1	false
PRUNE	0	0	1	false
PRDM4	0	0	2	false
PRDM1	6	1,00	10	false
PRDM2	0	0	2	false
NUP160	0	0	6	false
CELSR3	0	0	1	false
GRIP1	0	0	19	false
TIMM50	0	0	7	false
GRIP2	0	0	4	false
SLX5	0	0	3	false
PCNX	0	0	1	false
PCNT	0	0	5	false
SLX8	0	0	2	false
C6orf165	0	0	4	false
TTC35	0	0	2	false
PCID2	0	0	2	false
YKL100C	0	0	1	false
NUP153	0	0	17	false
AP4B1	0	0	3	false
TIMM44	0	0	4	false
NUP155	0	0	4	false
MKRN1	0	0	2	false
MKRN2	0	0	1	false
MKRN3	0	0	17	false
UBA4	0	0	2	false
UBA3	0	0	5	false
UBA2	0	0	11	false
UBA1	0	0	16	false
Aurkb	0	0	1	false
TSG101	0	0	37	false
kpna2	0	0	1	false
COX17	0	0	9	false
NUP145	0	0	1	false
PODXL2	0	0	1	false
GLYAT	0	0	3	false
ETS1	0	0	14	false
ETS2	0	0	9	false
PTRF	0	0	4	false
CNN1	0	0	4	false
COX15	0	0	1	false
C6orf167	0	0	2	false
TTC15	0	0	1	false
MKKS	0	0	4	false
TTC14	0	0	1	false
Ndufb3	0	0	1	false
MKL1	0	0	3	false
MKL2	0	0	2	false
SHROOM3	0	0	1	false
Ndufb5	0	0	1	false
ETV1	0	0	6	false
Ndufb4	0	0	1	false
Ndufb7	0	0	1	false
ETV2	0	0	1	false
NUP133	0	0	7	false
Ndufb6	0	0	1	false
OLIG3	0	0	1	false
Ndufb9	0	0	1	false
TTC19	0	0	1	false
YY1AP1	0	0	2	false
ETV4	0	0	1	false
Ndufb8	0	0	1	false
ETV5	0	0	1	false
ETV6	0	0	12	false
ETV7	0	0	2	false
POLA1	0	0	12	false
POLA2	0	0	26	false
Xrcc6	0	0	1	false
COL7A1	0	0	7	false
Xrcc5	0	0	1	false
BNIPL	0	0	8	false
TTC27	0	0	2	false
TTC25	0	0	1	false
Ndufc2	0	0	1	false
Nono	0	0	2	false
TNFAIP8	0	0	3	false
EEF1DP3	0	0	1	false
UBA7	0	0	1	false
UBA6	0	0	2	false
UBA5	0	0	36	false
TNFAIP6	0	0	1	false
TNFAIP3	20	1,00	30	false
LMNB1	0	0	12	false
NUP120	0	0	1	false
SLC3A2	0	0	8	false
Poldip3	0	0	1	false
TNFAIP1	0	0	1	false
TTC28	0	0	1	false
NT5C2	0	0	5	false
LMNB2	0	0	2	false
Mast1	0	0	1	false
FYCO1	0	0	18	false
NPBWR1	0	0	2	false
TRDMT1	0	0	9	false
ECT2	0	0	4	false
CYTIP	0	0	1	false
TIMM8B	0	0	1	false
TIMM8A	0	0	4	false
TPBG	0	0	1	false
Polr1b	0	0	1	false
USF2	2	0	15	false
USF1	0	0	5	false
ERCC1	0	0	5	false
SMUG1	0	0	2	false
LOC344382	0	0	2	false
Sstr2	0	0	3	false
ERCC4	0	0	9	false
ERCC5	0	0	6	false
ERCC2	0	0	10	false
ERCC3	0	0	19	false
ERCC8	0	0	6	false
ERCC6	0	0	4	false
NACAP1	0	0	2	false
Polr2a	0	0	2	false
NUP107	0	0	9	false
UBC8	0	0	1	false
Ndufa2	0	0	1	false
UBC7	0	0	1	false
Ndufa6	0	0	1	false
Ndufa5	0	0	1	false
Ndufa8	0	0	1	false
USE1	0	0	1	false
Ndufa9	0	0	1	false
CYTH4	0	0	1	false
POLD4	0	0	1	false
CYTH3	0	0	3	false
LYL1	0	0	6	false
CAND1	0	0	14	false
CAND2	0	0	2	false
POLD1	0	0	8	false
POLD2	0	0	4	false
CNR1	0	0	3	false
POLD3	0	0	5	false
PTK2B	3	0	48	false
BNIP2	0	0	7	false
BNIP3	0	0	7	false
DIP2B	0	0	1	false
DIP2C	0	0	1	false
BNIP1	0	0	3	false
Nos1	0	0	1	false
Nphs2	0	0	2	false
Nphs1	0	0	1	false
CYTH2	0	0	10	false
CYTH1	0	0	5	false
DUS4L	0	0	1	false
PCGF6	0	0	5	false
NUP214	0	0	18	false
WDR75	0	0	1	false
WDR76	0	0	2	false
ARMC8	0	0	1	false
NUP210	0	0	2	false
WDR74	0	0	1	false
WDR77	0	0	15	false
Oc90	0	0	1	false
HIST3H3	0	0	14	false
PHF5A	0	0	5	false
ARMC6	0	0	3	false
WDR82	0	0	5	false
ARMC7	0	0	2	false
PI4K2B	0	0	1	false
PI4K2A	0	0	2	false
NUP205	0	0	9	false
CNTF	0	0	8	false
PRSS1	0	0	2	false
ADCY5	0	0	3	false
WDR62	0	0	5	false
ADCY2	0	0	1	false
ADCY6	0	0	2	false
ZMIZ1	0	0	3	false
CNST	0	0	1	false
ZMIZ2	0	0	6	false
FAM120B	0	0	1	false
WDR70	0	0	1	false
LUC7L	0	0	4	false
NCSTN	0	0	6	false
PRSS3	0	0	1	false
FDFT1	0	0	9	false
SMCP	0	0	2	false
NDFIP1	0	0	1	false
Pard6a	0	0	1	false
WDR59	0	0	2	false
NDFIP2	0	0	3	false
WDR53	0	0	1	false
PARD3	0	0	13	false
FAM124A	0	0	3	false
HCFC1	0	0	42	false
rnf138	0	0	1	false
HCFC2	0	0	6	false
UBI4	0	0	6	false
GJB1	0	0	3	false
FAM123B	0	0	5	false
GJB2	0	0	1	false
WDR61	0	0	5	false
Sytl1	0	0	1	false
WDR5B	0	0	3	false
YGR015C	0	0	1	false
KEM1	0	0	1	false
MKS1	0	0	1	false
FANK1	0	0	1	false
WDR48	0	0	60	false
Glud1	0	0	1	false
AYR1	0	0	1	false
BCL10	0	0	19	false
SMC6	0	0	2	false
SMC4	0	0	4	false
ARPP19	0	0	2	false
WDR47	0	0	1	false
SMC5	0	0	1	false
WDR44	0	0	1	false
SMC2	0	0	6	false
SMC3	0	0	32	false
WDR45	0	0	2	false
FAM122B	0	0	2	false
GJA1	0	0	9	false
PLAC8	0	0	1	false
BLOC1S1	0	0	6	false
GJA3	0	0	2	false
BLOC1S2	0	0	8	false
POM121C	0	0	1	false
BLOC1S3	0	0	6	false
Jub	0	0	1	false
MLST8	0	0	4	false
GJA5	0	0	2	false
GJA8	0	0	1	false
WDR37	0	0	1	false
TPI1	0	0	4	false
PHF10	0	0	5	false
Trim3	0	0	1	false
PHF12	0	0	3	false
WDR36	0	0	3	false
WDR33	0	0	12	false
KIAA0174	0	0	1	false
GJD3	0	0	1	false
PHF15	0	0	7	false
PHF14	0	0	2	false
PHF17	0	0	8	false
PHF16	0	0	3	false
Asna1	0	0	1	false
WDR26	0	0	4	false
TPH1	0	0	1	false
SEL1L	0	0	5	false
PHF23	0	0	1	false
WDR20	0	0	16	false
WDR24	0	0	2	false
WDR25	0	0	1	false
Oaz1	0	0	1	false
XKRY	0	0	1	false
FAM124B	0	0	5	false
Tomm22	0	0	1	false
RPS15A	0	0	2	false
HLA-DQA1	0	0	5	false
WDR18	0	0	1	false
HELLS	0	0	4	false
SLC17A1	0	0	1	false
AHSG	0	0	3	false
CHD1L	0	0	24	false
FAM128A	0	0	1	false
SYVN1	0	0	15	false
KIDINS220	0	0	1	false
WDR11	0	0	1	false
WDR12	0	0	1	false
AHRR	0	0	2	false
USO1	0	0	15	false
SMG5	0	0	1	false
NDUFA13	0	0	1	false
SMG1	0	0	6	false
NDUFA10	0	0	1	false
Fam82a2	0	0	1	false
KIAA0182	0	0	7	false
LYST	0	0	23	false
IPK1	0	0	1	false
FAM127B	0	0	2	false
SMG6	0	0	1	false
SMG7	0	0	1	false
Tomm40	0	0	1	false
PPP1R2	0	0	6	false
UBL7	0	0	2	false
ARFRP1	0	0	1	false
UBL5	0	0	4	false
NAMPT	0	0	3	false
PPP1R7	0	0	3	false
PPP1R8	0	0	16	false
PCGF1	0	0	9	false
PCGF2	0	0	15	false
CPSF3L	0	0	3	false
Caskin1	0	0	1	false
AHSP	0	0	2	false
UVRAG	0	0	8	false
USP8	0	0	26	false
Tubb6	0	0	1	false
USP7	0	0	58	false
Tubb4	0	0	1	false
USP6	0	0	3	false
Tubb5	0	0	2	false
TPM4	0	0	3	false
USP5	0	0	7	false
USP4	0	0	27	false
TPM3	0	0	5	false
Tubb3	0	0	1	false
USP3	0	0	20	false
TPM2	0	0	3	false
PPP1CA	0	0	27	false
PPP1CB	0	0	16	false
EDAR	0	0	2	false
MORF4L1	0	0	7	false
MORF4L2	0	0	6	false
C20orf94	0	0	14	false
PARK2	0	0	53	false
HEM12	0	0	1	false
FAM129B	0	0	1	false
PARK7	0	0	8	false
FGD1	0	0	1	false
PYGO1	0	0	3	false
PPP1CC	0	0	13	false
TPM1	0	0	6	false
USP2	0	0	11	false
USP1	0	0	23	false
Ppp2ca	0	0	1	false
FANCI	0	0	15	false
OSBPL9	0	0	12	false
SWAP70	0	0	3	false
FANCL	0	0	6	false
OSBPL8	0	0	1	false
OSBPL6	0	0	1	false
FANCM	0	0	16	false
OSBPL5	0	0	1	false
OSBPL3	0	0	3	false
DYRK1B	0	0	6	false
FANCB	0	0	3	false
FANCA	6	0	56	false
TIRAP	0	0	7	false
DYRK1A	0	0	8	false
FANCC	0	0	25	false
FANCF	0	0	8	false
FANCE	0	0	8	false
FANCG	0	0	18	false
LHX4	0	0	2	false
LHX3	0	0	7	false
LHX2	0	0	4	false
KIFC1	0	0	1	false
C18orf8	0	0	1	false
LHX1	0	0	3	false
MAP3K10	0	0	19	false
BCL2L1	0	0	41	false
MAP3K11	0	0	18	false
PDCL	0	0	2	false
ryh1	0	0	1	false
MAP3K14	0	0	20	false
MAP3K15	0	0	1	false
IFNAR1	0	0	8	false
MAP3K12	0	0	8	false
IFNAR2	0	0	5	false
BCL2L2	0	0	11	false
MAP3K13	0	0	4	false
Itpr2	0	0	1	false
N6AMT1	0	0	2	false
ZNF770	0	0	1	false
UBP3	0	0	1	false
IPO4	0	0	7	false
UBP1	0	0	1	false
FGF1	1	1,00	12	false
FGF2	0	0	14	false
IPO7	0	0	5	false
IPO8	0	0	3	false
FGF3	0	0	1	false
EDC3	0	0	5	false
IPO5	0	0	14	false
Dnmt1	0	0	1	false
NPEPPS	0	0	5	false
EDC4	0	0	1	false
FGF7	0	0	2	false
RIMS2	0	0	7	false
FGF8	0	0	1	false
IPO9	0	0	4	false
FGF9	0	0	1	false
RIMS1	0	0	13	false
ZNF768	0	0	1	false
ZNF764	0	0	5	false
Arl4d	0	0	3	false
PDE2	0	0	1	false
EDF1	0	0	9	false
WIPI1	0	0	5	false
WIPI2	0	0	8	false
SMC1A	0	0	25	false
DNAJC4	0	0	1	false
DNAJC3	0	0	6	false
BCKDK	0	0	6	false
DAB2	0	0	24	false
DNAJC1	0	0	2	false
DAB1	0	0	10	false
DNAJC8	0	0	2	false
MFAP2	0	0	3	false
DNAJC7	0	0	5	false
DNAJC6	0	0	1	false
MFAP4	0	0	2	false
DNAJC5	0	0	1	false
DNAJC9	0	0	2	false
LAT	0	0	20	false
UBR5	0	0	16	false
HMMR	0	0	2	false
UBR4	0	0	1	false
UBR3	0	0	2	false
UBR2	0	0	2	false
UBR1	0	0	17	false
Arl5b	0	0	1	false
DNAJB3	0	0	1	false
DNAJB1	0	0	17	false
TNPO1	0	0	7	false
PLRG1	0	0	6	false
DNAJB6	0	0	7	false
DNAJB4	0	0	1	false
LBP	0	0	4	false
ZNF747	0	0	1	false
PHACTR3	0	0	2	false
SMN1	0	0	39	false
LBR	0	0	7	false
DRD1	0	0	6	false
GRINL1A	0	0	17	false
DNAJB9	0	0	8	false
DRD2	0	0	9	false
SMN2	0	0	9	false
PHACTR1	0	0	2	false
DNAJB8	0	0	3	false
DRD3	0	0	8	false
KIAA1409	0	0	2	false
TNPO2	0	0	5	false
DRD4	0	0	6	false
TNPO3	0	0	4	false
DRD5	0	0	3	false
PAAF1	0	0	20	false
NLGN4X	0	0	1	false
COBL	0	0	1	false
CTDSPL	0	0	1	false
DNAJA2	0	0	1	false
DNAJA1	0	0	11	false
LCK	0	0	46	false
CTDSP1	0	0	3	false
CTDSP2	0	0	2	false
DAD1	0	0	1	false
DNAJA3	0	0	12	false
DRG1	0	0	2	false
DRG2	0	0	1	false
LCT	0	0	2	false
TPT1	0	0	3	false
WIPF1	0	0	11	false
PLAG1	0	0	1	false
WIPF2	0	0	4	false
WIPF3	0	0	1	false
KIAA0101	0	0	1	false
Scnn1g	0	0	1	false
WDR89	0	0	3	false
WDR91	0	0	1	false
UBTF	0	0	19	false
ILKAP	0	0	2	false
HMS1	0	0	1	false
PDHX	0	0	4	false
YOD1	0	0	2	false
skp2	0	0	2	false
Stx1a	0	0	1	false
SRRM1	0	0	7	false
SRRM2	0	0	13	false
ZNF839	0	0	2	false
LEP	0	0	4	false
PARS2	0	0	1	false
NEIL2	0	0	1	false
DCP1B	0	0	1	false
DCP1A	0	0	6	false
NEIL1	0	0	3	false
STXBP1	0	0	15	false
IFITM2	0	0	1	false
STXBP5	0	0	3	false
IFITM1	0	1,00	4	false
STXBP2	0	0	4	false
STXBP3	0	0	5	false
PDHB	0	0	5	false
NOD1	0	0	9	false
NOD2	0	0	3	false
PDCD10	0	0	18	false
ZNF828	0	0	1	false
PDCD11	0	0	1	false
MTHFD1L	0	0	5	false
DAG1	0	0	17	false
ZNF823	0	0	1	false
OAF3	0	0	1	false
ZNF821	0	0	2	false
COG8	0	0	1	false
COG7	0	0	2	false
COG6	0	0	2	false
COG5	0	0	5	false
COG4	0	0	6	false
HLA-C	0	0	9	false
COG3	0	0	5	false
COG2	0	0	2	false
HLA-A	0	0	13	false
COG1	0	0	2	false
HLA-B	0	0	18	false
HLA-G	0	0	7	false
PUM2	0	0	1	false
TRERF1	0	0	3	false
HLA-E	0	0	2	false
HLA-F	0	0	2	false
FCHSD2	0	0	4	false
RPS27	0	0	1	false
FCHSD1	0	0	6	false
RPS26	0	0	3	false
RPS29	0	0	5	false
TPX2	0	0	4	false
RPS28	0	0	3	false
SMU1	0	0	2	false
Stx17	0	0	1	false
MEP1B	0	0	4	false
